timestamp	metric	value
1589790299	mqtt.publisher.qos1.puback.latency.max	44832
1589790309	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.max	35
1589790269	mqtt.message.pub_to_sub.latency.qos1.mean	3.47e5
1589790269	mqtt.consumer.suback.errors.rps	0.0
1589790269	systemload.dir_time_diff.mzb_director204_0	-3
1589790279	systemload.la1.mzb_director204_0	0.12109375
1589790279	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.99	13.0
1589790279	mqtt.publisher.qos2.pubrec.waiting.rps	0.0
1589790289	mqtt.connection.reconnects	0
1589790309	mqtt.publisher.qos1.puback.latency.999	5980.0
1589790279	mqtt.publisher.qos1.puback.latency.75	1530.0
1589790279	mqtt.consumer.current_total	10
1589790339	mqtt.publisher.qos2.pubrec.in.total.rps	0.0
1589790279	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.50	4.0
1589790329	mqtt.publisher.qos1.puback.waiting	1
1589790309	mqtt.publisher.qos1.puback.in.total.rps	1000.0098852699592
1589790319	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.max	80
1589790269	mqtt.message.pub_to_sub.latency.qos1.95	1.46e6
1589790269	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.75	5.0
1589790289	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.min	1
1589790279	mqtt.consumer.suback.errors.rps	0.0
1589790289	systemload.la1.mzb_director204_0	0.1015625
1589790269	mqtt.publisher.qos2.pubrec.waiting	0
1589790359	mqtt.message.pub_to_sub.latency.qos1.99	4.21e4
1589790329	mqtt.connection.current_total.rps	0.0
1589790339	mqtt.publisher.qos1.puback.latency.mean	1360.0
1589790279	systemload.process_count.mzb_director204_0	216
1589790269	mqtt.publisher.qos1.puback.latency.95	1.43e6
1589790269	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.mean	4.06
1589790279	systemload.time_offset.mzb_director204_0	0
1589790279	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.90	6.0
1589790269	mqtt.connection.current_total	20
1589790349	mqtt.publisher.qos2.pubrec.in.total.rps	0.0
1589790269	mqtt.publisher.qos1.puback.latency.90	1.03e6
1589790329	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.max	64
1589790269	mqtt.consumer.suback.latency.mean	1.67e4
1589790269	mqtt.consumer.suback.latency.50	1.38e4
1589790299	mqtt.message.pub_to_sub.latency.qos1.min	848
1589790279	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.75	5.0
1589790269	mqtt.consumer.suback.errors	0
1589790289	mqtt.consumer.suback.errors.rps	0.0
1589790279	mqtt.publisher.qos2.pubrec.waiting	0
1589790309	mqtt.publisher.qos1.puback.latency.max	9056
1589790279	mqtt.publisher.qos1.puback.latency.90	2030.0
1589790289	mqtt.publisher.qos1.puback.latency.90	1620.0
1589790279	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.95	7.0
1589790289	mqtt.publisher.qos2.pubrec.waiting.rps	0.0
1589790269	mqtt.consumer.current_total.rps	0.9980766065714761
1589790289	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.90	6.0
1589790279	systemload.dir_time_diff.mzb_director204_0	-1
1589790289	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.50	4.0
1589790279	systemload.interval.mzb_director204_0	10.005115
1589790289	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.99	13.0
1589790289	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.95	7.0
1589790319	mqtt.publisher.qos1.puback.latency.999	1.25e4
1589790269	mqtt.consumer.suback.latency.75	2.15e4
1589790279	systemload.director_ping.mzb_director204_0	9
1589790269	mqtt.message.pub_to_sub.latency.qos1.999	1.86e6
1589790299	mqtt.publisher.qos2.pubcomp.waiting.rps	0.0
1589790269	mqtt.message.consumed.total	2155
1589790279	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.999	26.0
1589790339	mqtt.connection.reconnects.rps	0.0
1589790299	mqtt.connection.reconnects	0
1589790339	mqtt.message.consumed.total.rps	999.5886396636253
1589790339	mqtt.message.published.total	72780
1589790269	mqtt.publisher.qos2.pubrec.in.total	0
1589790339	mqtt.publisher.qos2.pubcomp.waiting	0
1589790289	mqtt.publisher.qos2.pubrec.waiting	0
1589790289	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.75	5.0
1589790299	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.min	1
1589790299	systemload.la1.mzb_director204_0	0.08984375
1589790279	mqtt.message.pub_to_sub.latency.qos1.95	3.22e5
1589790369	mqtt.message.pub_to_sub.latency.qos1.99	2.4e5
1589790359	mqtt.publisher.qos2.pubrec.in.total.rps	0.0
1589790289	systemload.time_offset.mzb_director204_0	0
1589790299	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.90	6.0
1589790279	mqtt.consumer.current_total.rps	0.0
1589790289	mqtt.consumer.current_total	10
1589790279	mqtt.message.pub_to_sub.latency.qos1.mean	8.61e4
1589790269	mqtt.publisher.qos1.puback.latency.min	925
1589790269	errors.system	0
1589790269	logs.dropped.mailbox_overflow	0
1589790269	logs.written.rps	3.2936528016858713
1589790269	logs.written	33
1589790269	logs.dropped.rate_limiter	0
1589790269	logs.dropped.mailbox_overflow.rps	0.0
1589790279	mqtt.connection.current_total	20
1589790299	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.50	4.0
1589790299	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.99	13.0
1589790339	mqtt.publisher.qos1.puback.latency.99	3940.0
1589790279	metric_merging_time	21.783
1589790339	mqtt.message.published.total.rps	1000.1878535549213
1589790269	logs.dropped.rate_limiter.rps	0.0
1589790309	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.min	1
1589790269	systemload.message_queue.mzb_director204_0	0
1589790309	systemload.la1.mzb_director204_0	0.21875
1589790349	mqtt.message.consumed.total.rps	1001.0274885643219
1589790349	mqtt.connection.reconnects.rps	0.0
1589790379	mqtt.message.pub_to_sub.latency.qos1.99	2.66e5
1589790279	mqtt.publisher.qos2.pubrec.in.total	0
1589790299	systemload.time_offset.mzb_director204_0	0
1589790269	errors.user	0
1589790289	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.999	26.0
1589790349	mqtt.message.published.total	82791
1589790309	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.50	4.0
1589790349	mqtt.publisher.qos1.puback.latency.99	3390.0
1589790299	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.75	5.0
1589790309	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.75	5.0
1589790319	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.75	5.0
1589790329	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.75	5.0
1589790309	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.99	13.0
1589790319	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.99	12.0
1589790329	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.99	12.0
1589790269	blocked.workers.rps	0.0
1589790279	blocked.workers.rps	0.0
1589790289	blocked.workers.rps	0.0
1589790319	mqtt.publisher.qos1.puback.in.total.rps	1000.1144414528113
1589790319	mqtt.publisher.qos1.puback.latency.max	19808
1589790299	blocked.workers.rps	0.0
1589790269	mqtt.message.pub_to_sub.latency.qos1.max	1883136
1589790269	mqtt.publisher.qos1.puback.latency.50	8.58e4
1589790299	mqtt.consumer.suback.errors.rps	0.0
1589790269	mqtt.message.pub_to_sub.latency.qos1.75	6.36e5
1589790269	mqtt.consumer.suback.latency.99	2.19e4
1589790269	workers.pool1.started	10
1589790269	mqtt.publisher.qos1.puback.waiting.rps	41.120756190744814
1589790269	workers.pool1.failed	0
1589790269	workers.pool1.ended	10
1589790269	workers.pool1.started.rps	0.9980766065714761
1589790269	workers.pool1.ended.rps	0.9980766065714761
1589790269	workers.pool2.started	10
1589790269	workers.pool2.ended	0
1589790269	workers.pool1.failed.rps	0.0
1589790269	errors.user.rps	0.0
1589790279	systemload.nettx.bytes.eth0.mzb_director204_0	0.0
1589790279	systemload.netrx.bytes.eth0.mzb_director204_0	0.0
1589790279	systemload.nettx.pkts.eth0.mzb_director204_0	0.0
1589790289	mqtt.connection.current_total	20
1589790269	systemload.ram.mzb_director204_0	17.5243598198319
1589790339	mqtt.message.pub_to_sub.latency.qos1.90	3.81e4
1589790299	mqtt.publisher.qos2.pubrec.waiting	0
1589790319	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.min	1
1589790289	systemload.process_count.mzb_director204_0	216
1589790309	blocked.workers.rps	0.0
1589790309	mqtt.consumer.suback.errors.rps	0.0
1589790309	mqtt.connection.reconnects	0
1589790349	mqtt.publisher.qos2.pubcomp.waiting	0
1589790309	mqtt.message.pub_to_sub.latency.qos1.min	827
1589790309	mqtt.publisher.qos2.pubcomp.waiting.rps	0.0
1589790299	mqtt.publisher.qos1.puback.latency.90	1590.0
1589790359	mqtt.message.consumed.total.rps	998.8564237524282
1589790279	mqtt.message.pub_to_sub.latency.qos1.999	2.38e6
1589790389	mqtt.message.pub_to_sub.latency.qos1.99	4.2e4
1589790339	mqtt.message.pub_to_sub.latency.qos1.50	2.18e4
1589790279	mqtt.publisher.qos1.puback.waiting.rps	-40.93577994841692
1589790329	mqtt.publisher.qos1.puback.in.total.rps	1000.033953619356
1589790279	mqtt.publisher.qos1.puback.latency.95	9380.0
1589790269	mqtt.consumer.suback.latency.95	2.19e4
1589790309	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.90	6.0
1589790269	errors.system.rps	0.0
1589790309	systemload.time_offset.mzb_director204_0	0
1589790269	workers.pool2.failed	0
1589790279	mqtt.message.pub_to_sub.latency.qos1.max	2433024
1589790299	mqtt.publisher.qos2.pubrec.waiting.rps	0.0
1589790339	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.max	57
1589790279	mqtt.message.pub_to_sub.latency.qos1.75	3.4e4
1589790279	workers.pool1.started	10
1589790269	blocked.workers	0
1589790289	mqtt.message.pub_to_sub.latency.qos1.95	4.02e4
1589790319	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.50	4.0
1589790279	errors.user	0
1589790299	mqtt.consumer.current_total	10
1589790279	workers.pool2.started	10
1589790359	mqtt.message.published.total	92806
1589790309	mqtt.publisher.qos2.pubrec.waiting	0
1589790279	logs.dropped.mailbox_overflow	0
1589790359	mqtt.publisher.qos1.puback.latency.99	5660.0
1589790339	mqtt.connection.current_total.rps	0.0
1589790279	workers.pool2.ended	0
1589790289	systemload.netrx.bytes.eth0.mzb_director204_0	0.0
1589790289	mqtt.publisher.qos2.pubrec.in.total	0
1589790279	logs.dropped.mailbox_overflow.rps	0.0
1589790299	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.95	7.0
1589790279	workers.pool1.started.rps	0.0
1589790279	systemload.ram.mzb_director204_0	17.5243598198319
1589790319	blocked.workers.rps	0.0
1589790319	mqtt.consumer.suback.errors.rps	0.0
1589790299	systemload.process_count.mzb_director204_0	216
1589790289	mqtt.message.pub_to_sub.latency.qos1.999	5.52e4
1589790279	errors.user.rps	0.0
1589790339	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.99	12.0
1589790339	mqtt.publisher.qos1.puback.waiting	2
1589790349	mqtt.message.pub_to_sub.latency.qos1.50	2.19e4
1589790369	mqtt.publisher.qos2.pubrec.in.total.rps	0.0
1589790289	mqtt.publisher.qos1.puback.latency.75	1440.0
1589790279	errors.system	0
1589790289	mqtt.consumer.current_total.rps	0.0
1589790289	systemload.nettx.bytes.eth0.mzb_director204_0	0.0
1589790339	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.75	5.0
1589790319	systemload.time_offset.mzb_director204_0	0
1589790289	systemload.dir_time_diff.mzb_director204_0	-2
1589790279	mqtt.consumer.suback.errors	0
1589790359	mqtt.connection.reconnects.rps	0.0
1589790289	metric_merging_time	15.139
1589790289	systemload.interval.mzb_director204_0	10.004933999999999
1589790319	mqtt.message.pub_to_sub.latency.qos1.min	838
1589790329	mqtt.publisher.qos1.puback.latency.999	2.17e4
1589790289	mqtt.publisher.qos1.puback.waiting.rps	0.0998611430805465
1589790349	mqtt.publisher.qos1.puback.latency.mean	1380.0
1589790279	workers.pool2.failed	0
1589790289	systemload.nettx.pkts.eth0.mzb_director204_0	0.0
1589790289	mqtt.publisher.qos1.puback.latency.95	1880.0
1589790269	workers.pool2.failed.rps	0.0
1589790279	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.mean	4.17
1589790349	mqtt.message.pub_to_sub.latency.qos1.90	3.81e4
1589790279	logs.dropped.rate_limiter.rps	0.0
1589790399	mqtt.message.pub_to_sub.latency.qos1.99	6.42e4
1589790289	errors.user	0
1589790319	systemload.la1.mzb_director204_0	0.19140625
1589790329	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.min	1
1589790289	mqtt.message.pub_to_sub.latency.qos1.75	3.21e4
1589790369	mqtt.publisher.qos1.puback.latency.99	6.52e4
1589790309	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.95	7.0
1589790369	mqtt.message.consumed.total.rps	1000.2907612993515
1589790289	mqtt.message.pub_to_sub.latency.qos1.max	66816
1589790289	workers.pool2.ended	0
1589790319	mqtt.connection.reconnects	0
1589790289	errors.user.rps	0.0
1589790309	systemload.process_count.mzb_director204_0	216
1589790349	mqtt.connection.current_total.rps	0.0
1589790299	mqtt.publisher.qos2.pubrec.in.total	0
1589790299	systemload.nettx.bytes.eth0.mzb_director204_0	0.0
1589790299	mqtt.message.pub_to_sub.latency.qos1.999	6.65e4
1589790289	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.mean	4.11
1589790349	mqtt.publisher.qos1.puback.waiting	1
1589790409	mqtt.message.pub_to_sub.latency.qos1.99	2.75e5
1589790269	mqtt.consumer.suback.latency.max	21840
1589790269	mqtt.consumer.suback.latency.90	2.15e4
1589790299	systemload.nettx.pkts.eth0.mzb_director204_0	0.0
1589790269	workers.pool2.started.rps	0.9980766065714761
1589790299	mqtt.message.pub_to_sub.latency.qos1.75	3.21e4
1589790279	mqtt.message.consumed.total	12670
1589790269	workers.pool2.ended.rps	0.0
1589790309	mqtt.publisher.qos2.pubrec.waiting.rps	0.0
1589790279	logs.written.rps	0.39937346291138465
1589790359	mqtt.publisher.qos2.pubcomp.waiting	0
1589790309	mqtt.publisher.qos2.pubrec.in.total	0
1589790279	workers.pool1.ended.rps	0.0
1589790329	mqtt.publisher.qos1.puback.latency.max	30304
1589790289	mqtt.message.pub_to_sub.latency.qos1.mean	2.18e4
1589790279	workers.pool1.failed.rps	0.0
1589790289	systemload.director_ping.mzb_director204_0	10
1589790319	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.90	6.0
1589790289	workers.pool1.started.rps	0.0
1589790269	mqtt.publisher.qos1.puback.in.total	2259
1589790349	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.99	13.0
1589790369	mqtt.message.published.total	102820
1589790309	mqtt.consumer.current_total	10
1589790279	workers.pool2.started.rps	0.0
1589790359	mqtt.message.pub_to_sub.latency.qos1.50	2.19e4
1589790289	logs.dropped.mailbox_overflow	0
1589790279	workers.pool1.failed	0
1589790289	logs.dropped.mailbox_overflow.rps	0.0
1589790279	errors.system.rps	0.0
1589790289	errors.system	0
1589790329	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.90	6.0
1589790309	systemload.nettx.pkts.eth0.mzb_director204_0	0.0
1589790299	metric_merging_time	13.474
1589790279	logs.written	37
1589790309	systemload.nettx.bytes.eth0.mzb_director204_0	0.0
1589790349	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.75	5.0
1589790349	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.max	42
1589790279	blocked.workers	0
1589790319	mqtt.consumer.current_total	10
1589790329	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.50	4.0
1589790289	workers.pool1.started	10
1589790279	workers.pool1.ended	10
1589790289	workers.pool2.started	10
1589790319	mqtt.publisher.qos2.pubrec.waiting	0
1589790299	systemload.netrx.bytes.eth0.mzb_director204_0	0.0
1589790299	logs.dropped.mailbox_overflow	0
1589790319	mqtt.publisher.qos2.pubcomp.waiting.rps	0.0
1589790299	mqtt.message.pub_to_sub.latency.qos1.95	4.03e4
1589790289	systemload.ram.mzb_director204_0	17.5243598198319
1589790329	blocked.workers.rps	0.0
1589790329	mqtt.consumer.suback.errors.rps	0.0
1589790299	logs.dropped.mailbox_overflow.rps	0.0
1589790279	mqtt.publisher.qos1.puback.in.total	12691
1589790289	errors.system.rps	0.0
1589790289	workers.pool1.failed	0
1589790359	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.99	13.0
1589790299	workers.pool1.started.rps	0.0
1589790329	systemload.time_offset.mzb_director204_0	0
1589790289	workers.pool2.failed	0
1589790379	mqtt.message.published.total	112834
1589790279	logs.dropped.rate_limiter	0
1589790299	systemload.dir_time_diff.mzb_director204_0	-3
1589790299	mqtt.connection.current_total	20
1589790279	mqtt.publisher.qos1.puback.latency.min	843
1589790309	mqtt.publisher.qos1.puback.latency.90	1590.0
1589790289	logs.written.rps	0.399444572322186
1589790279	workers.pool2.ended.rps	0.0
1589790369	mqtt.publisher.qos2.pubcomp.waiting	0
1589790379	mqtt.publisher.qos2.pubrec.in.total.rps	0.0
1589790299	errors.user.rps	0.0
1589790369	mqtt.connection.reconnects.rps	0.0
1589790299	mqtt.publisher.qos1.puback.latency.75	1420.0
1589790289	mqtt.consumer.suback.errors	0
1589790299	systemload.director_ping.mzb_director204_0	12
1589790319	mqtt.publisher.qos2.pubrec.in.total	0
1589790299	mqtt.publisher.qos1.puback.waiting.rps	-0.19971652236815066
1589790289	workers.pool2.started.rps	0.0
1589790349	mqtt.message.published.total.rps	999.6295449393941
1589790319	mqtt.publisher.qos2.pubrec.waiting.rps	0.0
1589790299	mqtt.message.pub_to_sub.latency.qos1.max	81728
1589790309	mqtt.message.pub_to_sub.latency.qos1.75	3.2e4
1589790299	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.mean	4.17
1589790289	workers.pool1.failed.rps	0.0
1589790299	mqtt.message.pub_to_sub.latency.qos1.mean	2.18e4
1589790279	systemload.message_queue.mzb_director204_0	1
1589790319	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.95	7.0
1589790289	logs.dropped.rate_limiter.rps	0.0
1589790319	systemload.nettx.pkts.eth0.mzb_director204_0	0.0
1589790329	systemload.la1.mzb_director204_0	0.23046875
1589790329	mqtt.connection.reconnects	0
1589790369	mqtt.message.pub_to_sub.latency.qos1.50	2.56e4
1589790319	systemload.process_count.mzb_director204_0	216
1589790319	systemload.nettx.bytes.eth0.mzb_director204_0	0.0
1589790309	mqtt.message.pub_to_sub.latency.qos1.999	4.32e4
1589790359	mqtt.publisher.qos1.puback.waiting	2
1589790289	blocked.workers	0
1589790299	mqtt.consumer.current_total.rps	0.0
1589790359	mqtt.connection.current_total.rps	0.0
1589790329	mqtt.consumer.current_total	10
1589790359	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.max	91
