1589444935	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.95	10.0
1589444905	mqtt.consumer.suback.latency.mean	2640.0
1589444905	workers.pool1.ended	0
1589444915	mqtt.publisher.qos1.puback.latency.95	776.0
1589444905	mqtt.publisher.qos1.puback.waiting	0
1589444925	workers.pool1.started	2
1589444905	mqtt.message.consumed.total	542
1589444905	workers.pool1.failed.rps	0.0
1589444915	mqtt.connection.reconnects	0
1589444915	mqtt.publisher.qos2.pubrec.waiting	0
1589444905	mqtt.consumer.current_total	16
1589444905	mqtt.consumer.suback.latency.90	8920.0
1589444905	mqtt.connection.connack.latency.90	8960.0
1589444915	systemload.message_queue.mzb_director164_0	0
1589444905	mqtt.message.published.total.rps	27.071071852618292
1589444945	mqtt.message.pub_to_sub.latency.qos1.90	958.0
1589444905	mqtt.message.published.total	271
1589444925	mqtt.publisher.qos1.puback.latency.90	567.0
1589444925	logs.dropped.rate_limiter.rps	0.0
1589444915	mqtt.publisher.qos1.puback.latency.75	605.0
1589444905	mqtt.publisher.qos1.puback.latency.min	396
1589444905	mqtt.connection.connack.latency.75	8610.0
1589444945	systemload.netrx.bytes.eth0.mzb_director164_0	0.0
1589444905	workers.pool2.failed	0
1589444915	systemload.nettx.pkts.eth0.mzb_director164_0	0.0
1589444925	systemload.process_count.mzb_director164_0	193
1589444905	systemload.interval.mzb_director164_0	10.0
1589444905	errors.user	0
1589444915	mqtt.connection.connack.latency.999	1830.0
1589444915	systemload.ram.mzb_director164_0	23.868470482513064
1589444905	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.999	324.0
1589444915	systemload.nettx.bytes.eth0.mzb_director164_0	0.0
1589444905	workers.pool1.ended.rps	0.0
1589444905	logs.dropped.mailbox_overflow.rps	0.0
1589444915	mqtt.publisher.qos1.puback.latency.max	2826
1589444905	workers.pool1.started.rps	0.19978650813740437
1589444905	mqtt.publisher.qos1.puback.latency.999	1520.0
1589444905	mqtt.connection.connack.latency.mean	7.1e3
1589444905	mqtt.connection.connack.latency.min	3736
1589444915	mqtt.connection.connack.latency.95	1830.0
1589444905	systemload.la1.mzb_director164_0	0.8515625
1589444905	workers.pool2.started.rps	0.09989325406870218
1589444905	blocked.workers.rps	0.0
1589444905	workers.pool1.failed	0
1589444945	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.95	9.0
1589444915	systemload.director_ping.mzb_director164_0	15
1589444925	mqtt.connection.reconnects	0
1589444915	mqtt.publisher.qos1.puback.latency.mean	570.0
1589444925	mqtt.message.pub_to_sub.latency.qos1.50	711.0
1589444915	logs.dropped.rate_limiter	0
1589444935	mqtt.publisher.qos1.puback.in.total.rps	99.99083999997202
1589445045	mqtt.message.pub_to_sub.latency.qos1.95	753.0
1589444905	mqtt.consumer.suback.latency.99	8990.0
1589444905	mqtt.publisher.qos2.pubrec.in.total.rps	0.0
1589444905	mqtt.publisher.qos2.pubrec.waiting.rps	0.0
1589444905	systemload.cpu.mzb_director164_0	100.0
1589444905	workers.pool2.ended.rps	0.0
1589444905	mqtt.connection.connack.latency.max	8952
1589444905	mqtt.publisher.qos2.pubcomp.waiting	0
1589444905	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.75	5.0
1589444925	mqtt.publisher.qos2.pubrec.waiting	0
1589444905	mqtt.consumer.suback.latency.75	2250.0
1589444915	mqtt.consumer.current_total.rps	1.5981772788135131
1589444915	mqtt.consumer.current_total	32
1589444925	systemload.message_queue.mzb_director164_0	0
1589444905	mqtt.publisher.qos1.puback.in.total	271
1589444905	mqtt.connection.current_total.rps	0.29967976220610654
1589444905	mqtt.consumer.suback.latency.999	8990.0
1589444905	mqtt.consumer.suback.latency.95	8940.0
1589444935	mqtt.publisher.qos2.pubrec.in.total	0
1589444905	mqtt.publisher.qos1.puback.latency.50	502.0
1589445075	mqtt.message.pub_to_sub.latency.qos1.mean	527.0
1589444935	mqtt.message.consumed.total.rps	199.98167999994405
1589444905	mqtt.publisher.qos1.puback.latency.99	916.0
1589444905	logs.dropped.mailbox_overflow	0
1589444925	mqtt.message.pub_to_sub.latency.qos1.999	2820.0
1589444955	systemload.netrx.bytes.eth0.mzb_director164_0	0.0
1589445075	mqtt.message.pub_to_sub.latency.qos1.max	4412
1589444995	mqtt.connection.connack.latency.95	768.0
1589444905	blocked.workers	0
1589444905	systemload.time_offset.mzb_director164_0	0
1589444905	workers.pool2.started	1
1589444905	mqtt.consumer.suback.errors	0
1589444915	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.99	18.0
1589444925	mqtt.message.pub_to_sub.latency.qos1.75	839.0
1589444905	workers.pool2.failed.rps	0.0
1589444925	metric_merging_time	10.284
1589444915	mqtt.message.published.total.rps	99.98596600577042
1589444915	logs.written.rps	0.3995443197033783
1589444915	mqtt.publisher.qos1.puback.latency.min	361
1589444915	errors.user.rps	0.0
1589444925	systemload.ram.mzb_director164_0	23.868470482513064
1589444905	mqtt.consumer.suback.latency.min	816
1589444915	errors.system	0
1589444915	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.max	38
1589444915	mqtt.publisher.qos2.pubrec.in.total.rps	0.0
1589444915	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.50	4.0
1589444915	mqtt.publisher.qos1.puback.waiting.rps	0.0
1589444915	mqtt.connection.connack.latency.75	1710.0
1589444915	mqtt.consumer.suback.latency.90	9040.0
1589444955	mqtt.message.pub_to_sub.latency.qos1.90	955.0
1589444935	mqtt.publisher.qos1.puback.latency.90	579.0
1589444915	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.999	33.0
1589444915	mqtt.connection.connack.latency.mean	1750.0
1589444915	mqtt.connection.connack.latency.min	1688
1589444905	mqtt.connection.reconnects.rps	0.0
1589444905	mqtt.connection.current_total	3
1589444925	systemload.nettx.bytes.eth0.mzb_director164_0	0.0
1589444905	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.min	2
1589444935	systemload.process_count.mzb_director164_0	193
1589444925	systemload.director_ping.mzb_director164_0	10
1589444915	workers.pool2.ended	0
1589444905	mqtt.consumer.suback.latency.50	1020.0
1589444915	mqtt.publisher.qos2.pubrec.waiting.rps	0.0
1589444935	logs.dropped.rate_limiter.rps	0.0
1589444915	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.75	4.0
1589445055	mqtt.message.pub_to_sub.latency.qos1.95	716.0
