timestamp	metric	value
1589406178	mqtt.message.pub_to_sub.latency.qos1.50	802.0
1589406188	logs.dropped.mailbox_overflow	0
1589406188	mqtt.publisher.qos1.puback.latency.999	3.8e3
1589406178	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.75	5.0
1589406178	mqtt.connection.current_total	20
1589406178	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.min	2
1589406178	mqtt.consumer.suback.errors.rps	0.0
1589406228	mqtt.publisher.qos1.puback.latency.50	577.0
1589406198	mqtt.message.pub_to_sub.latency.qos1.90	1110.0
1589406178	workers.pool1.failed	0
1589406178	errors.user.rps	0.0
1589406168	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.99	12.0
1589406168	errors.system	0
1589406168	workers.pool1.ended	10
1589406188	mqtt.message.pub_to_sub.latency.qos1.99	1610.0
1589406198	mqtt.message.pub_to_sub.latency.qos1.mean	848.0
1589406198	workers.pool2.started	10
1589406178	logs.dropped.rate_limiter	0
1589406178	mqtt.publisher.qos1.puback.in.total.rps	1000.0162807285017
1589406178	mqtt.publisher.qos1.puback.latency.75	653.0
1589406188	workers.pool1.started.rps	0.0
1589406198	mqtt.publisher.qos2.pubrec.waiting	0
1589406178	mqtt.consumer.qos1.publish_in_to_puback_out.internal_latency.max	45
1589406178	mqtt.publisher.qos2.pubcomp.waiting.rps	0.0
1589406168	workers.pool2.ended.rps	0.0
1589406248	systemload.process_count.mzb_director148_0	236
1589406208	systemload.nettx.pkts.eth0.mzb_director148_0	0.0
1589406188	logs.dropped.rate_limiter.rps	0.0
1589406198	systemload.director_ping.mzb_director148_0	9
1589406188	systemload.time_offset.mzb_director148_0	0
1589406208	systemload.cpu.mzb_director148_0	100.0
1589406188	workers.pool1.ended.rps	0.0
1589406198	logs.dropped.mailbox_overflow.rps	0.0
1589406178	mqtt.publisher.qos1.puback.in.total	42226
1589406208	errors.system.rps	0.0
1589406178	mqtt.connection.current_total.rps	0.0
